Store Name,Lat,Lng,Address,Place ID,County
Marc's Stores,41.697269,-81.276771,"1585 Mentor Ave, Painesville",ChIJ0-P01FykMYgRQCJ5Um7hgbA,Lake County
Marc's Stores,41.710157,-81.35923199999998,"5929 Andrews Rd, Mentor-On-The-Lake",ChIJmQMFUHOvMYgRYcdq6cPKKfQ,Lake County
Marc's Stores,41.80102,-81.054695,"6576 N Ridge Rd, Madison",ChIJM6dQ8V2RMYgR0woR_EwsdwY,Lake County
Marc's Stores,40.900967,-81.150723,"2444 W State St, Alliance",ChIJJWvb9Xe1NogRrkVx5fbVi0w,Stark County
Marc's Stores,41.099588,-80.742662,"4755 Mahoning Ave, Austintown",ChIJCSe4z3LjM4gRuQ7-xJoRFL0,Mahoning County
Marc's Stores,41.026832,-80.62867299999998,"7121 Tiffany Blvd, Youngstown",ChIJU8-GbnnwM4gRfX41a7dzzU4,Mahoning County
Marc's Stores,40.8993371,-80.8248773,"2487 E State St, Salem",ChIJQzUSjruqNogRaLhsy6--s2s,Columbiana County
Save A Lot,41.100065,-81.4647878,"65 Midway Plaza, Tallmadge",ChIJUzKPafEoMYgRH2Vcy5EiG3k,Summit County
Save A Lot,41.1016892,-81.49609040000001,"530 E Tallmadge Ave, Akron",ChIJ-ffx2TgoMYgRVeH96QJiSgs,Summit County
Save A Lot,41.1642723,-81.4798813,"911 Graham Rd Suite 69-81, Cuyahoga Falls",ChIJD7XNtqknMYgRwrXRU5QTdQY,Summit County
Save A Lot,41.0568335,-81.53023089999998,"25 W Miller Ave, Akron",ChIJH9a-8A7WMIgR1A85UdEOT3k,Summit County
Save A Lot,41.0835063,-81.57179789999998,"1375 Copley Rd, Akron",ChIJpcb5QeXWMIgRZRGEHDE3tAc,Summit County
Save A Lot,41.0489083,-81.43852100000002,"544 Canton Rd, Akron",ChIJ-9y2wFApMYgRWbhrd5_vYNc,Summit County
Save A Lot,41.1404686,-81.3601532,"1430 S Water St, Kent",ChIJPwxKtj4lMYgRYu6Q6c1QPQc,Portage County
Save A Lot,41.0244753,-81.42158839999998,"1540 Canton Rd Ste 170, Akron",ChIJkeabZAwsMYgRmti6RQ8T01A,Summit County
Save A Lot,41.03283769999999,-81.4926875,"1400 S Arlington St, Akron",ChIJvUScsT0qMYgRF729hujwcbg,Summit County
Save A Lot,41.0094684,-81.5535546,"3333 Manchester Rd Unit 1, Akron",ChIJf1cCJQfVMIgRkFwYjN3cI3M,Summit County
Save A Lot,41.015555600000006,-81.60416670000002,"205 Wooster Road North, Barberton",ChIJ70BMI4DTMIgRlZH2RxGoYiI,Summit County
Save A Lot,41.2408333,-81.3383333,"1519 Streetsboro Rd, Streetsboro",ChIJN0FZa9MjMYgRUSUIHZ2X3F4,Portage County
Save A Lot,41.02833330000001,-81.7302778,"204-208 High St, Wadsworth",ChIJZbLY66vNMIgRPmZgeMlNmPE,Medina County
Save A Lot,40.797305,-81.52664240000001,"266 Federal Ave NE, Massillon",ChIJ-UIEL_AnN4gRpXfmNSu0Ep4,Stark County
Save A Lot,40.79910599999999,-81.382289,"906 W Tuscarawas St W, Canton",ChIJpTPGlX_QNogRtkoa4urPHI8,Stark County
Save A Lot,41.3796816,-81.7336005,"6805 Ridge Rd, Parma",ChIJz1Z76dXoMIgR7d7uRaCgFnY,Cuyahoga County
Save A Lot,41.4152236,-81.57091080000002,"15870 Broadway Ave, Maple Heights",ChIJR8cwnAjjMIgRw2IpQUG1lq8,Cuyahoga County
Save A Lot,41.2453164,-81.83968349999998,"1085 Pearl Rd, Brunswick",ChIJQ9is4MbAMIgRjxOEBPjKpes,Medina County
Save A Lot,41.3998222,-81.59586329999998,"12782 Rockside Rd, Garfield Heights",ChIJpeQlUo7jMIgRfkp8wu4Q9zg,Cuyahoga County
Save A Lot,41.4296843,-81.6158241,"4790 Turney Rd, Garfield Heights",ChIJB0zXt5DkMIgRBFZszcOtIPU,Cuyahoga County
Save A Lot,41.4647217,-81.58202359999999,"14301 Kinsman Rd, Cleveland",ChIJPXC1fbj8MIgRda0bo2hgH2Y,Cuyahoga County
Save A Lot,41.4611784,-81.08702079999998,"15561 W High St, Middlefield",ChIJc5z4AYhuMYgR8V_fT0ib94Q,Geauga County
Save A Lot,41.4344013,-81.52492769999998,"21900 Emery Rd, North Randall",ChIJD7BL7aTiMIgREnoQleB9FbE,Cuyahoga County
Save A Lot,41.5939785,-81.49297109999998,"27591 Euclid Ave, Euclid",ChIJF7dham0AMYgRLPA3IgxFVXU,Cuyahoga County
Save A Lot,41.4659669,-81.648604,"5841 Broadway Ave, Cleveland",ChIJY3AwsNf6MIgR1KSA5xHT5zI,Cuyahoga County
Save A Lot,41.2876345,-81.10038469999998,"8005 State St, Garrettsville",ChIJj8QtnkhqMYgRCEk18SQq8wQ,Portage County
Save A Lot,41.5408726,-81.59826989999998,"12432 St Clair Ave, Cleveland",ChIJsZVoPW_6MIgRxo-e9Jbs8Ow,Cuyahoga County
Save A Lot,41.518682,-81.6381205,"7210 Superior Ave, Cleveland",ChIJoY1tX8j7MIgRvcjHNlHHN9A,Cuyahoga County
Save A Lot,41.642978,-81.448577,"33693 E, Vine St, Eastlake",ChIJh7GhksqrMYgRgKPvPPlBGO0,Lake County
Save A Lot,41.53799799999999,-81.554937,"2227 Noble Rd, Cleveland Heights",ChIJtSwFYXz-MIgR9dqOL_D5oFM,Cuyahoga County
Save A Lot,41.2834675,-80.8453179,"4329a Mahoning Ave NW, Warren",ChIJbR-nm7JhMYgRMTD06YZPsig,Trumbull County
Save A Lot,41.44836710000001,-81.6446574,"6501 Harvard Ave, Cleveland",ChIJ6WZDntfkMIgR-wRhIyedK4Y,Cuyahoga County
Save A Lot,41.2456887,-80.81727629999997,"1020 N Park Ave, Warren",ChIJbUoiPBtgMYgRK8iMg6H_euM,Ashtabula County
Save A Lot,41.700149,-81.27641659999998,"1475 Mentor Ave, Painesville",ChIJBQxbrl2kMYgRtIYQUCcofiI,Lake County
Save A Lot,41.52458980000001,-81.603321,"11905 Superior Ave, Cleveland",ChIJoY1tX8j7MIgRGXw7nG-Jy00,Cuyahoga County
Save A Lot,41.2124323,-80.7464718,"912 Great E Plaza, Niles",ChIJ99pBKpTgM4gRKcwTZDCiI78,Trumbull County
Save A Lot,40.90250579999999,-81.09101720000002,"1110 E State St Unit 2, Alliance",ChIJwQ_tKI-0NogRuymmBkrhcgw,Stark County
Save A Lot,41.08272119999999,-80.7302768,"1715 S Raccoon Rd, Austintown",ChIJZTF3TFvjM4gRtemNnCfrT40,Mahoning County
Save A Lot,41.0235111,-80.6693647,"223 Boardman-Canfield Rd, Youngstown",ChIJs7aM6vj6M4gRmvRDfQe1-H0,Mahoning County
Save A Lot,41.0717453,-80.645709,"2725 South Ave, Youngstown",ChIJo2APb0XlM4gRo-nkju12LG0,Mahoning County
Save A Lot,41.1326195,-80.6630203,"653 Gypsy Ln, Youngstown",ChIJUbZFqkvhM4gRkINGApVduUY,Mahoning County
Save A Lot,41.0905376,-80.593879,"2998 Mc Cartney Rd, Youngstown",ChIJGbSWQ1PuM4gRPXf7NqX94W4,Mahoning County
Save A Lot,41.0444592,-80.60249759999998,"982 5th St, Struthers",ChIJQQZ1vTvwM4gR3PMqz_VFzwI,Mahoning County
Save A Lot,40.8732936,-80.6878684,"787 Fairfield Ave, Columbiana",ChIJLyQpUAUHNIgRrCkKKlZ9Ij0,Columbiana County
Save A Lot,41.1576011,-80.5840288,"880 W Liberty St, Hubbard",ChIJdcRDZh_pM4gRO-2H1JAM66M,Trumbull County
Save A Lot,40.7875827,-80.6246257,"7786 Depot St, Rogers",ChIJd4pcH3sPNIgRrozM5-YRdx4,Columbiana County
Save A Lot,40.7728163,-80.7662723,"201 E Lincoln Way, Lisbon",ChIJM2XnL-ACNIgRUCJAHsToWkc,Columbiana County
Dave's Markets Middlebury Market,41.07127759999999,-81.4932022,"871 E Exchange St, Akron",ChIJ4RZhTb8pMYgRnTCUyhZg4Ms,Summit County
Dave's Supermarket,41.48313,-81.59089279999998,"13130 Shaker Square, Cleveland",ChIJyUNp4I_8MIgR1WZZPYKSfQ4,Cuyahoga County
Dave's Markets Ohio City,41.4850255,-81.705783,"2700 Carroll Ave, Cleveland",ChIJuzHTQGzwMIgRDHoZZepY1G0,Cuyahoga County
Dave's Mercado,41.459452,-81.737391,"3565 Ridge Rd, Cleveland",ChIJPRnHoivuMIgR9sxAm9oKuu8,Cuyahoga County
Dave's Markets Slavic Village,41.4485998,-81.63528120000002,"7422 Harvard Ave, Cleveland",ChIJHfmkt8_kMIgRdYYHFyg09q8,Cuyahoga County
Dave's Markets Turneytown,41.4245366,-81.6136405,"4948 Turney Rd, Garfield Heights",ChIJdfUXw5rkMIgR4AkN98DR--E,Cuyahoga County
Dave's Markets Harvard & Lee,41.4480706,-81.56257769999998,"16820 Harvard Ave, Cleveland",ChIJpZcqUyrjMIgRO0h587V7wLs,Cuyahoga County
Dave's Markets Corporate Headquarters,41.417009,-81.50090290000001,"5300 Richmond Rd, Bedford",ChIJmccEg5kdMYgR0tKybt9jc0M,Cuyahoga County
Dave's Markets Wilson Mills,41.5382155,-81.49640140000002,"5100 Wilson Mills Rd, Richmond Heights",ChIJBfWgW-wBMYgRIF9pEnshn0Y,Cuyahoga County
Dave's Markets Cedar Hill,41.5009537,-81.59313960000001,"12438 Cedar Rd, Cleveland Heights",ChIJEeeg0Xr8MIgRDfuurNJkdrk,Cuyahoga County
Dave's Markets Severance,41.5175,-81.5530556,"3628 Mayfield Road Severance Town Center, Cleveland Heights",ChIJ38N3vg79MIgRS2iEG6qEzXQ,Cuyahoga County
Dave's Markets Euclid Beach,41.5786111,-81.5694444,"15900 Lakeshore Blvd, Cleveland",ChIJDc1qGAX_MIgRglZ8nxHrrIk,Cuyahoga County
Dave's Markets Shore Center,41.6095408,-81.52338449999998,"22501 Shore Center Dr, Euclid",ChIJ328jWlZVMIgRekdC4qnSQDU,Cuyahoga County
Dave's Market & eatery,41.506246,-81.647824,"1929 E 61st St, Cleveland",ChIJd1jpRbf7MIgRD2_90_6lTRs,Cuyahoga County
Heinen's Grocery Store,41.2425194,-81.4419667,"19 Clinton St, Hudson",ChIJJTT3MXYhMYgR4mX4VgBkV9Q,Summit County
Heinen's Grocery Store,41.3394444,-81.4383333,"10049 Darrow Rd, Twinsburg",ChIJ18wjhcgeMYgRgms0NTSY8ps,Summit County
Heinen's Grocery Store,41.3201936,-81.34687590000001,"115 N Chillicothe Rd, Aurora",ChIJaYZXy9YZMYgR4lpP-S-67pw,Portage County
Heinen's Grocery Store,41.3211694,-81.623725,"8383 Chippewa Rd, Brecksville",ChIJ53rsdD7nMIgRpj3XKmsHfIo,Cuyahoga County
The Tasting Room Bistro at Heinen's of Chagrin Falls,41.431316,-81.38951429999999,"20 Plaza DriveChagrin Falls, Plaza Dr, Chagrin Falls",ChIJncOZULobMYgR1IIUk2bDUwg,Cuyahoga County
Heinen's Grocery Store,41.4652935,-81.56363459999999,"16611 Chagrin Blvd, Shaker Heights",ChIJx58pP9n8MIgRlRbvHFSgBq0,Cuyahoga County
Heinen's Grocery Store,41.3703412,-81.80476259999998,"Heinen's of, 15300 Bagley Rd, Middleburg Heights",ChIJffwt-ZXrMIgRSjLx6Ltz8oo,Cuyahoga County
Heinen's Grocery Store,41.4134014,-81.3388027,"8482 E Washington St, Chagrin Falls",ChIJsT7GQ3UQMYgRsLWagx1zIH4,Geauga County
Heinen's Grocery Store,41.5003694,-81.51987780000002,"2180 S Green Rd, Cleveland",ChIJw-qZH4n9MIgRxtsshBa67wM,Cuyahoga County
Heinen's Grocery Store,41.431116,-81.38955920000002,"Chagrin Falls 20 Shopping, Center St, Chagrin Falls",ChIJXyhw0y4bMYgRcAqlgqQxn0c,Cuyahoga County
Heinen's Grocery Store,41.315592,-81.829797,"18300 Royalton Rd, Strongsville",ChIJEwr-9YPqMIgRLkT8aP6Y1q4,Cuyahoga County
Heinen's Grocery Store,41.4631665,-81.4599921,"30849 Pinetree Rd, Pepper Pike",ChIJl9k2EGgDMYgRTAgSTzay5Y0,Cuyahoga County
Heinen's of Downtown Cleveland,41.5000366,-81.6861122,"900 Euclid Ave, Cleveland",ChIJDXu8A376MIgRfzR8vMBn-QE,Cuyahoga County
Heinen's Grocery Store,41.481684,-81.83475299999998,"19219 Detroit Rd, Rocky River",ChIJi-tWP5DyMIgRHzxPPNHYj6Q,Cuyahoga County
Heinen's Grocery Store,41.5377518,-81.4401571,"860 Som Center Road, Mayfield, Village, Mayfield Village",ChIJdacIPkYBMYgRCczjbsaO5Uk,Cuyahoga County
Heinen's Grocery Store,41.4602353,-82.0175955,"35980 Detroit Rd, Avon",ChIJ29keBmqQMIgRRIMMBZo5DuY,Lorain County
Heinen's Grocery Store,41.48364979999999,-81.92210859999999,"434 Dover Center Rd, Bay Village",ChIJZb-nbY-NMIgRjlcsO5fKsu8,Cuyahoga County
Heinen's - Corporate Office,41.43749329999999,-81.5024719,"4540 Richmond Rd, Warrensville Heights",ChIJ68VTnU8dMYgRL7RjEccj0SQ,Cuyahoga County
"Heinen's, Inc. - Warehouse",41.4271414,-81.535691,"20601 Aurora Rd, Oakwood",ChIJBZRnrJDiMIgRKE25n_-tAUM,Cuyahoga County
Heinen's grocery,41.3992634,-81.3344408,Bainbridge,ChIJNzAZpH4RMYgR59YHZlk6Z8g,Cuyahoga County
Heinen's Grocery Store,41.5881157,-81.21880340000001,"402 Center St, Chardon",ChIJ1QMvToOgMYgRsd-40CDvvWA,Geauga County
Heinen's Grocery Store,41.606722,-81.44226640000002,"34501 Ridge Rd, Willoughby",ChIJz34dxQ6qMYgRad3XD53J_KA,Lake County
Heinen's Grocery Store,41.67284650000001,-81.3233195,"8850 Mentor Ave, Mentor",ChIJMeVS0uOlMYgRJ6pIM5WtpH8,Lake County
